Email_address,First_name,Last_name,Course_id,Grade,Marks
s_dwa4ahg3@example.com,First,Last,DATA200,A,77.97
s_g1jw7t9f@example.com,First,Last,DATA200,A,98.22
s_es7t8dih@example.com,First,Last,DATA200,A,57.12
s_p127i9ow@example.com,First,Last,DATA200,A,58.28
s_if9cnela@example.com,First,Last,DATA200,A,97.20
s_z26hncdi@example.com,First,Last,DATA200,A,90.84
s_0hom37oc@example.com,First,Last,DATA200,A,75.94
s_x59clgpk@example.com,First,Last,DATA200,A,74.09
s_3apm2ez6@example.com,First,Last,DATA200,A,80.15
s_tdquoop1@example.com,First,Last,DATA200,A,99.02
s_172jdu0d@example.com,First,Last,DATA200,A,90.48
s_m8zfwocw@example.com,First,Last,DATA200,A,63.94
s_bzqm8km9@example.com,First,Last,DATA200,A,90.96
s_azvolp97@example.com,First,Last,DATA200,A,90.53
s_obqoibjf@example.com,First,Last,DATA200,A,56.61
s_joym03vt@example.com,First,Last,DATA200,A,79.30
s_9cv95gck@example.com,First,Last,DATA200,A,92.39
s_jkxx99tt@example.com,First,Last,DATA200,A,83.96
s_8pnbi0a7@example.com,First,Last,DATA200,A,54.22
s_qk7on90b@example.com,First,Last,DATA200,A,55.24
s_y2sjz883@example.com,First,Last,DATA200,A,88.55
s_0pwjf3ex@example.com,First,Last,DATA200,A,86.80
s_t20zkd7x@example.com,First,Last,DATA200,A,86.49
s_5bn0au8g@example.com,First,Last,DATA200,A,96.83
s_8qocsqww@example.com,First,Last,DATA200,A,75.55
s_x2t10z5d@example.com,First,Last,DATA200,A,72.80
s_teomhf7p@example.com,First,Last,DATA200,A,77.44
s_1g30wjou@example.com,First,Last,DATA200,A,65.84
s_4spn8nrl@example.com,First,Last,DATA200,A,86.56
s_suey7a7c@example.com,First,Last,DATA200,A,72.27
s_wdbq35bt@example.com,First,Last,DATA200,A,67.06
s_p9azum64@example.com,First,Last,DATA200,A,95.36
s_040nc30f@example.com,First,Last,DATA200,A,59.47
s_vgobh89a@example.com,First,Last,DATA200,A,93.84
s_wqq5srez@example.com,First,Last,DATA200,A,89.36
s_9ym0o03d@example.com,First,Last,DATA200,A,51.52
s_ioxz0gao@example.com,First,Last,DATA200,A,69.42
s_hyd9kscx@example.com,First,Last,DATA200,A,91.77
s_4yv5ix04@example.com,First,Last,DATA200,A,89.02
s_2bp91b80@example.com,First,Last,DATA200,A,91.25
s_iz1zqtdv@example.com,First,Last,DATA200,A,55.90
s_ivjqn48w@example.com,First,Last,DATA200,A,95.97
s_yelmgjto@example.com,First,Last,DATA200,A,91.13
s_u8b6ebca@example.com,First,Last,DATA200,A,60.87
s_82y9yos1@example.com,First,Last,DATA200,A,91.47
s_bpketey4@example.com,First,Last,DATA200,A,81.74
s_e23enbbn@example.com,First,Last,DATA200,A,64.75
s_y0m5g785@example.com,First,Last,DATA200,A,69.40
s_s30y2dwz@example.com,First,Last,DATA200,A,62.59
s_4hbse49i@example.com,First,Last,DATA200,A,50.32
s_7th25x62@example.com,First,Last,DATA200,A,63.45
s_8q8r34cz@example.com,First,Last,DATA200,A,57.59
s_ub5f8le5@example.com,First,Last,DATA200,A,50.48
s_mz1k6xr7@example.com,First,Last,DATA200,A,74.60
s_tah77oqk@example.com,First,Last,DATA200,A,77.90
s_69k1bncd@example.com,First,Last,DATA200,A,65.11
s_gfkztu02@example.com,First,Last,DATA200,A,68.57
s_y89mm72l@example.com,First,Last,DATA200,A,59.45
s_aodgsp0b@example.com,First,Last,DATA200,A,72.65
s_zvtglcwt@example.com,First,Last,DATA200,A,66.06
s_wr6ml8mt@example.com,First,Last,DATA200,A,72.80
s_np4xa8er@example.com,First,Last,DATA200,A,74.42
s_dtidhjbe@example.com,First,Last,DATA200,A,86.95
s_8i4t7pu4@example.com,First,Last,DATA200,A,99.99
s_nn1xd27z@example.com,First,Last,DATA200,A,50.53
s_5r2dkcjy@example.com,First,Last,DATA200,A,92.07
s_vvx08nkk@example.com,First,Last,DATA200,A,99.94
s_gbzmw0k7@example.com,First,Last,DATA200,A,96.87
s_6fiyftyq@example.com,First,Last,DATA200,A,80.36
s_9b9g2o32@example.com,First,Last,DATA200,A,61.85
s_e83ytv9p@example.com,First,Last,DATA200,A,96.81
s_wa3ne1wx@example.com,First,Last,DATA200,A,77.55
s_ykngftqt@example.com,First,Last,DATA200,A,87.35
s_052q0flj@example.com,First,Last,DATA200,A,80.93
s_p8kclz9w@example.com,First,Last,DATA200,A,69.05
s_vig5fqkk@example.com,First,Last,DATA200,A,97.07
s_mmnvftyp@example.com,First,Last,DATA200,A,82.83
s_xfc0wm32@example.com,First,Last,DATA200,A,75.33
s_36mthjj5@example.com,First,Last,DATA200,A,51.70
s_4rqh2her@example.com,First,Last,DATA200,A,61.37
s_q6vjupys@example.com,First,Last,DATA200,A,82.84
s_rowqa0zz@example.com,First,Last,DATA200,A,78.22
s_0xq4xhk3@example.com,First,Last,DATA200,A,97.53
s_9rrlhske@example.com,First,Last,DATA200,A,72.98
s_7hetkk12@example.com,First,Last,DATA200,A,74.92
s_54dqzaiz@example.com,First,Last,DATA200,A,96.49
s_imepq6ap@example.com,First,Last,DATA200,A,95.04
s_0r0qguhw@example.com,First,Last,DATA200,A,53.10
s_apfk33if@example.com,First,Last,DATA200,A,73.60
s_cfg05yhi@example.com,First,Last,DATA200,A,52.22
s_6tj76ti4@example.com,First,Last,DATA200,A,94.36
s_avojlygu@example.com,First,Last,DATA200,A,68.38
s_9o6p2qf7@example.com,First,Last,DATA200,A,95.54
s_qkgnlyug@example.com,First,Last,DATA200,A,51.52
s_mzw9hj6g@example.com,First,Last,DATA200,A,52.69
s_3hr4tq7x@example.com,First,Last,DATA200,A,76.36
s_jkrdetmn@example.com,First,Last,DATA200,A,95.33
s_g9chzu32@example.com,First,Last,DATA200,A,64.00
s_fjp3aav3@example.com,First,Last,DATA200,A,94.94
s_8ne2u6w3@example.com,First,Last,DATA200,A,92.41
s_lwki1mi2@example.com,First,Last,DATA200,A,59.02
s_3zi4i1gw@example.com,First,Last,DATA200,A,62.61
s_l66vwms4@example.com,First,Last,DATA200,A,76.14
s_2k4o58z2@example.com,First,Last,DATA200,A,91.15
s_8m5d9unv@example.com,First,Last,DATA200,A,89.14
s_3t9sbqp4@example.com,First,Last,DATA200,A,60.48
s_8gqdkb3u@example.com,First,Last,DATA200,A,59.48
s_z3pm230j@example.com,First,Last,DATA200,A,65.14
s_oegy23el@example.com,First,Last,DATA200,A,91.29
s_r1g9u9hp@example.com,First,Last,DATA200,A,76.02
s_6tiljwbx@example.com,First,Last,DATA200,A,91.90
s_pt6ux1h5@example.com,First,Last,DATA200,A,62.41
s_z1vrg464@example.com,First,Last,DATA200,A,68.62
s_6s21rcg0@example.com,First,Last,DATA200,A,53.86
s_799pnpfg@example.com,First,Last,DATA200,A,65.00
s_nbh2ddrm@example.com,First,Last,DATA200,A,74.42
s_u7j9391a@example.com,First,Last,DATA200,A,50.18
s_ce3r8wv6@example.com,First,Last,DATA200,A,62.89
s_jckijxml@example.com,First,Last,DATA200,A,59.89
s_k4369ywy@example.com,First,Last,DATA200,A,77.71
s_fohx9s9c@example.com,First,Last,DATA200,A,65.85
s_urnchs3m@example.com,First,Last,DATA200,A,54.98
s_e0k9k006@example.com,First,Last,DATA200,A,72.78
s_t5qyxvra@example.com,First,Last,DATA200,A,72.70
s_pe5wvznp@example.com,First,Last,DATA200,A,75.96
s_zc3bewfa@example.com,First,Last,DATA200,A,69.09
s_df5pqcnk@example.com,First,Last,DATA200,A,88.08
s_qevtl10y@example.com,First,Last,DATA200,A,53.89
s_b60riv5b@example.com,First,Last,DATA200,A,97.03
s_7a5utflm@example.com,First,Last,DATA200,A,54.84
s_lwzq3zp9@example.com,First,Last,DATA200,A,57.31
s_jj4tzrf3@example.com,First,Last,DATA200,A,94.73
s_4ty403wj@example.com,First,Last,DATA200,A,90.47
s_1r5ywzql@example.com,First,Last,DATA200,A,84.00
s_qkyrvfxf@example.com,First,Last,DATA200,A,67.99
s_hjm4lskq@example.com,First,Last,DATA200,A,52.02
s_1n2xb0my@example.com,First,Last,DATA200,A,61.30
s_wxaunfkf@example.com,First,Last,DATA200,A,68.51
s_ypwks9h9@example.com,First,Last,DATA200,A,73.60
s_yqzooh7k@example.com,First,Last,DATA200,A,70.24
s_iqey0tmr@example.com,First,Last,DATA200,A,62.20
s_qbr9wj6a@example.com,First,Last,DATA200,A,84.68
s_3o0jw3zs@example.com,First,Last,DATA200,A,86.54
s_rkbsvn9v@example.com,First,Last,DATA200,A,58.35
s_gkuavz9m@example.com,First,Last,DATA200,A,99.37
s_90umy6ju@example.com,First,Last,DATA200,A,59.24
s_vqbm4aoa@example.com,First,Last,DATA200,A,63.66
s_hhnj4ni4@example.com,First,Last,DATA200,A,68.89
s_s7sfmus9@example.com,First,Last,DATA200,A,89.62
s_e1mjho3a@example.com,First,Last,DATA200,A,81.03
s_l02g0hn6@example.com,First,Last,DATA200,A,91.95
s_l6mgvpr4@example.com,First,Last,DATA200,A,86.85
s_ee7oq1ww@example.com,First,Last,DATA200,A,78.29
s_ipknjw20@example.com,First,Last,DATA200,A,83.36
s_xlrsuou1@example.com,First,Last,DATA200,A,64.41
s_b5urd1gu@example.com,First,Last,DATA200,A,91.80
s_6l2qzqts@example.com,First,Last,DATA200,A,99.81
s_b8osa2w1@example.com,First,Last,DATA200,A,81.17
s_as2ofgd9@example.com,First,Last,DATA200,A,53.09
s_4joys1pz@example.com,First,Last,DATA200,A,58.56
s_zd84uf9l@example.com,First,Last,DATA200,A,79.43
s_wvxwjic3@example.com,First,Last,DATA200,A,69.93
s_nrxft1cw@example.com,First,Last,DATA200,A,71.11
s_ojvgk6cm@example.com,First,Last,DATA200,A,66.01
s_yj5dlm9c@example.com,First,Last,DATA200,A,57.71
s_s7y0blje@example.com,First,Last,DATA200,A,96.27
s_kvfw63b4@example.com,First,Last,DATA200,A,74.95
s_zzd38amx@example.com,First,Last,DATA200,A,72.97
s_jcqu3w4m@example.com,First,Last,DATA200,A,73.45
s_cuetxzek@example.com,First,Last,DATA200,A,51.88
s_ij75gbxv@example.com,First,Last,DATA200,A,79.57
s_q3k99iga@example.com,First,Last,DATA200,A,97.36
s_32lo0153@example.com,First,Last,DATA200,A,66.10
s_re05zbpx@example.com,First,Last,DATA200,A,77.05
s_5igx2jsu@example.com,First,Last,DATA200,A,81.79
s_pcpnb5wm@example.com,First,Last,DATA200,A,68.53
s_5lvuw5p1@example.com,First,Last,DATA200,A,63.83
s_gwpypzbe@example.com,First,Last,DATA200,A,53.84
s_dn13hhbz@example.com,First,Last,DATA200,A,72.97
s_o4jtqxla@example.com,First,Last,DATA200,A,77.54
s_e0zus33h@example.com,First,Last,DATA200,A,80.29
s_gkbbh06x@example.com,First,Last,DATA200,A,60.75
s_8blyonm7@example.com,First,Last,DATA200,A,59.13
s_bulq5c9z@example.com,First,Last,DATA200,A,64.57
s_1snxstah@example.com,First,Last,DATA200,A,69.28
s_28fisfxq@example.com,First,Last,DATA200,A,63.41
s_fski8qtc@example.com,First,Last,DATA200,A,58.70
s_5lr3xoqi@example.com,First,Last,DATA200,A,62.54
s_8p9zv6w9@example.com,First,Last,DATA200,A,90.51
s_sbyg5m3r@example.com,First,Last,DATA200,A,75.82
s_45v0wk5p@example.com,First,Last,DATA200,A,62.57
s_0173uvxc@example.com,First,Last,DATA200,A,86.38
s_kt5svvn9@example.com,First,Last,DATA200,A,66.59
s_jt1ufp8b@example.com,First,Last,DATA200,A,50.18
s_jcklvtti@example.com,First,Last,DATA200,A,55.40
s_mjjedgoy@example.com,First,Last,DATA200,A,78.24
s_6tpb5pqv@example.com,First,Last,DATA200,A,77.38
s_8e08d3er@example.com,First,Last,DATA200,A,53.37
s_r1ymoqpb@example.com,First,Last,DATA200,A,71.92
s_e0solqg7@example.com,First,Last,DATA200,A,99.43
s_8mhtal0n@example.com,First,Last,DATA200,A,99.96
s_obch89wa@example.com,First,Last,DATA200,A,96.16
s_icjtse3z@example.com,First,Last,DATA200,A,68.57
s_3eyad9s0@example.com,First,Last,DATA200,A,84.35
s_evisg2fv@example.com,First,Last,DATA200,A,66.67
s_tkydk58p@example.com,First,Last,DATA200,A,58.25
s_k0byb19w@example.com,First,Last,DATA200,A,63.44
s_wbz29zvn@example.com,First,Last,DATA200,A,75.78
s_g7kfqeo2@example.com,First,Last,DATA200,A,81.75
s_igzx7sgb@example.com,First,Last,DATA200,A,63.29
s_wm7a248a@example.com,First,Last,DATA200,A,60.06
s_7jg2hspt@example.com,First,Last,DATA200,A,70.56
s_bncptnmt@example.com,First,Last,DATA200,A,95.55
s_smtgf5ag@example.com,First,Last,DATA200,A,76.85
s_nu4sk44t@example.com,First,Last,DATA200,A,50.27
s_e5rxlgot@example.com,First,Last,DATA200,A,95.14
s_k5t2mcxb@example.com,First,Last,DATA200,A,91.63
s_1rmyyff4@example.com,First,Last,DATA200,A,83.94
s_4gmtclui@example.com,First,Last,DATA200,A,94.74
s_uhxsx6rt@example.com,First,Last,DATA200,A,57.38
s_3revs6gr@example.com,First,Last,DATA200,A,54.22
s_phrqwkr5@example.com,First,Last,DATA200,A,78.26
s_mjpetsz5@example.com,First,Last,DATA200,A,74.35
s_d6db8rt8@example.com,First,Last,DATA200,A,89.60
s_bgvae3b3@example.com,First,Last,DATA200,A,53.78
s_oqqj8v97@example.com,First,Last,DATA200,A,87.58
s_u8bu07fk@example.com,First,Last,DATA200,A,86.13
s_mstow9fk@example.com,First,Last,DATA200,A,83.70
s_1he536cw@example.com,First,Last,DATA200,A,83.92
s_id586cef@example.com,First,Last,DATA200,A,75.70
s_zl9ftuuj@example.com,First,Last,DATA200,A,62.99
s_cg2jsbop@example.com,First,Last,DATA200,A,70.64
s_4psot21o@example.com,First,Last,DATA200,A,60.42
s_8sp1bjiu@example.com,First,Last,DATA200,A,78.97
s_hm3mtv8i@example.com,First,Last,DATA200,A,55.27
s_biwlku62@example.com,First,Last,DATA200,A,86.61
s_ny5jzj4e@example.com,First,Last,DATA200,A,91.55
s_jb7yqoh0@example.com,First,Last,DATA200,A,56.54
s_2n6y6nop@example.com,First,Last,DATA200,A,89.68
s_e8ky7txg@example.com,First,Last,DATA200,A,74.59
s_jf0g0tof@example.com,First,Last,DATA200,A,92.71
s_eobofi2u@example.com,First,Last,DATA200,A,64.83
s_s66c51kx@example.com,First,Last,DATA200,A,71.82
s_uxc48yl1@example.com,First,Last,DATA200,A,66.17
s_theeu3rc@example.com,First,Last,DATA200,A,73.70
s_npjl55s4@example.com,First,Last,DATA200,A,98.19
s_ynw4z3ja@example.com,First,Last,DATA200,A,77.09
s_hihvhwz8@example.com,First,Last,DATA200,A,75.97
s_khen7u8g@example.com,First,Last,DATA200,A,85.95
s_3ezzz6ry@example.com,First,Last,DATA200,A,66.19
s_i48i5eyu@example.com,First,Last,DATA200,A,89.11
s_iga8zw63@example.com,First,Last,DATA200,A,95.69
s_vhe36wqi@example.com,First,Last,DATA200,A,98.21
s_plycgpu3@example.com,First,Last,DATA200,A,97.33
s_hr5m8qnd@example.com,First,Last,DATA200,A,75.36
s_7tzawdtf@example.com,First,Last,DATA200,A,55.96
s_3uxbwnwb@example.com,First,Last,DATA200,A,81.68
s_cfgqpem4@example.com,First,Last,DATA200,A,53.75
s_hk7gmjm0@example.com,First,Last,DATA200,A,83.63
s_x5kw1n3w@example.com,First,Last,DATA200,A,88.41
s_c8nc45z3@example.com,First,Last,DATA200,A,97.02
s_duje9gxa@example.com,First,Last,DATA200,A,97.41
s_z7iddz8d@example.com,First,Last,DATA200,A,89.34
s_4pfmakhz@example.com,First,Last,DATA200,A,54.99
s_1n4pcmoy@example.com,First,Last,DATA200,A,90.98
s_8oxx9t5d@example.com,First,Last,DATA200,A,62.65
s_5dobv3mg@example.com,First,Last,DATA200,A,78.05
s_yxptsf08@example.com,First,Last,DATA200,A,54.46
s_0tcsjodu@example.com,First,Last,DATA200,A,78.02
s_uokhotut@example.com,First,Last,DATA200,A,60.98
s_88r0wrij@example.com,First,Last,DATA200,A,71.20
s_pbu7lg3z@example.com,First,Last,DATA200,A,53.24
s_tj4qzcs3@example.com,First,Last,DATA200,A,55.34
s_zgegfe5z@example.com,First,Last,DATA200,A,85.07
s_oada39h2@example.com,First,Last,DATA200,A,63.28
s_lmzyqzb5@example.com,First,Last,DATA200,A,91.98
s_jt45zw0f@example.com,First,Last,DATA200,A,90.68
s_xqe0fjmq@example.com,First,Last,DATA200,A,77.27
s_yc8c8vzz@example.com,First,Last,DATA200,A,88.94
s_3bniwj8j@example.com,First,Last,DATA200,A,80.90
s_3j2fhrob@example.com,First,Last,DATA200,A,77.49
s_riih8inc@example.com,First,Last,DATA200,A,94.01
s_yy0etcig@example.com,First,Last,DATA200,A,87.21
s_41d3nsdk@example.com,First,Last,DATA200,A,63.95
s_jwv3txoc@example.com,First,Last,DATA200,A,73.78
s_gfkwhuii@example.com,First,Last,DATA200,A,66.36
s_bgav66vu@example.com,First,Last,DATA200,A,91.36
s_tsxy3hui@example.com,First,Last,DATA200,A,71.64
s_5spvor3m@example.com,First,Last,DATA200,A,50.50
s_fivs3fyl@example.com,First,Last,DATA200,A,53.42
s_grguwij1@example.com,First,Last,DATA200,A,82.55
s_p6bwq690@example.com,First,Last,DATA200,A,68.76
s_j1qeduue@example.com,First,Last,DATA200,A,61.92
s_92fl0b5l@example.com,First,Last,DATA200,A,73.34
s_or4ncopg@example.com,First,Last,DATA200,A,62.43
s_3mytok7w@example.com,First,Last,DATA200,A,52.51
s_a1oilue9@example.com,First,Last,DATA200,A,61.05
s_phu9pto9@example.com,First,Last,DATA200,A,90.18
s_dcvnjhqa@example.com,First,Last,DATA200,A,76.79
s_gndnl4jv@example.com,First,Last,DATA200,A,67.08
s_ehg3eqc4@example.com,First,Last,DATA200,A,69.13
s_hua9ny5x@example.com,First,Last,DATA200,A,62.23
s_ya9le1ft@example.com,First,Last,DATA200,A,92.42
s_uko6i8oo@example.com,First,Last,DATA200,A,71.14
s_qtsf12ub@example.com,First,Last,DATA200,A,76.41
s_5o3a0vll@example.com,First,Last,DATA200,A,73.19
s_xkgald5u@example.com,First,Last,DATA200,A,72.80
s_3lxnx2t2@example.com,First,Last,DATA200,A,57.89
s_isgnq8di@example.com,First,Last,DATA200,A,56.43
s_uespo6u0@example.com,First,Last,DATA200,A,50.73
s_xr38ss9q@example.com,First,Last,DATA200,A,96.82
s_kg90rzxj@example.com,First,Last,DATA200,A,63.41
s_ce186ka2@example.com,First,Last,DATA200,A,58.76
s_bpbp3by3@example.com,First,Last,DATA200,A,80.60
s_fc4d4z92@example.com,First,Last,DATA200,A,74.28
s_jem6l5en@example.com,First,Last,DATA200,A,86.77
s_bldbnftq@example.com,First,Last,DATA200,A,78.51
s_nurew3kq@example.com,First,Last,DATA200,A,84.02
s_u1c0l7a2@example.com,First,Last,DATA200,A,75.32
s_pa7lu5cd@example.com,First,Last,DATA200,A,96.79
s_hqgwkwyj@example.com,First,Last,DATA200,A,94.83
s_2bgehd06@example.com,First,Last,DATA200,A,79.82
s_3y2nnkzk@example.com,First,Last,DATA200,A,79.69
s_vonx0q61@example.com,First,Last,DATA200,A,87.08
s_3tzroirm@example.com,First,Last,DATA200,A,74.55
s_u7ub0vit@example.com,First,Last,DATA200,A,91.80
s_qmssetlp@example.com,First,Last,DATA200,A,55.91
s_qz5m7172@example.com,First,Last,DATA200,A,62.89
s_ov6c52bm@example.com,First,Last,DATA200,A,58.10
s_1p72fzu4@example.com,First,Last,DATA200,A,68.12
s_l0fn5nog@example.com,First,Last,DATA200,A,53.89
s_re5vhk9l@example.com,First,Last,DATA200,A,66.02
s_804ht1pi@example.com,First,Last,DATA200,A,57.87
s_re64s75p@example.com,First,Last,DATA200,A,72.19
s_lyy6vxzz@example.com,First,Last,DATA200,A,89.72
s_2zo8qoyc@example.com,First,Last,DATA200,A,82.03
s_x8ncs7hh@example.com,First,Last,DATA200,A,51.44
s_sjnghxvy@example.com,First,Last,DATA200,A,95.46
s_ndb61c5x@example.com,First,Last,DATA200,A,77.93
s_0uzabx5g@example.com,First,Last,DATA200,A,87.68
s_rtpiwjsk@example.com,First,Last,DATA200,A,68.27
s_4mmf4gog@example.com,First,Last,DATA200,A,64.23
s_3kj294ow@example.com,First,Last,DATA200,A,67.36
s_4xb4rg65@example.com,First,Last,DATA200,A,85.84
s_vioyjvzc@example.com,First,Last,DATA200,A,56.93
s_xcofmqcm@example.com,First,Last,DATA200,A,67.73
s_cluascgv@example.com,First,Last,DATA200,A,54.05
s_evtauk6d@example.com,First,Last,DATA200,A,67.50
s_en7e2ll9@example.com,First,Last,DATA200,A,97.11
s_9cj2kpwa@example.com,First,Last,DATA200,A,94.51
s_dsnxy7lt@example.com,First,Last,DATA200,A,66.63
s_2x5ijc03@example.com,First,Last,DATA200,A,60.37
s_gbzyo3mn@example.com,First,Last,DATA200,A,89.12
s_p17lnpjn@example.com,First,Last,DATA200,A,92.10
s_y9f9tznu@example.com,First,Last,DATA200,A,83.60
s_0u37rs7b@example.com,First,Last,DATA200,A,73.51
s_jsfkni5w@example.com,First,Last,DATA200,A,60.82
s_0k9nhcqv@example.com,First,Last,DATA200,A,86.58
s_jazz1sjz@example.com,First,Last,DATA200,A,91.22
s_yqa72d7t@example.com,First,Last,DATA200,A,76.83
s_01pbxibr@example.com,First,Last,DATA200,A,52.49
s_ezf8ejdm@example.com,First,Last,DATA200,A,63.22
s_btgmm2qo@example.com,First,Last,DATA200,A,59.08
s_v3a4kogp@example.com,First,Last,DATA200,A,78.80
s_3gowq9nk@example.com,First,Last,DATA200,A,62.73
s_xluhwzkt@example.com,First,Last,DATA200,A,60.12
s_8qb0vhnr@example.com,First,Last,DATA200,A,66.18
s_jiftig4f@example.com,First,Last,DATA200,A,85.20
s_zpgw0mm8@example.com,First,Last,DATA200,A,86.50
s_z0v14eeh@example.com,First,Last,DATA200,A,69.66
s_obpl3k58@example.com,First,Last,DATA200,A,61.82
s_qhigles9@example.com,First,Last,DATA200,A,75.85
s_8soqc2ay@example.com,First,Last,DATA200,A,52.72
s_1dh66bej@example.com,First,Last,DATA200,A,85.02
s_c382v9w4@example.com,First,Last,DATA200,A,97.19
s_aijzal0q@example.com,First,Last,DATA200,A,78.17
s_aao55r16@example.com,First,Last,DATA200,A,65.46
s_xk6upq62@example.com,First,Last,DATA200,A,79.19
s_7n2y1uea@example.com,First,Last,DATA200,A,76.11
s_a8yu0y0o@example.com,First,Last,DATA200,A,99.04
s_1t0s78kt@example.com,First,Last,DATA200,A,79.87
s_h8w9jioq@example.com,First,Last,DATA200,A,71.88
s_x59jpz5l@example.com,First,Last,DATA200,A,77.94
s_35l07e12@example.com,First,Last,DATA200,A,79.33
s_thcbg8ni@example.com,First,Last,DATA200,A,52.39
s_oy3xp6nr@example.com,First,Last,DATA200,A,85.43
s_ena55pxk@example.com,First,Last,DATA200,A,93.36
s_yfri15u6@example.com,First,Last,DATA200,A,81.24
s_olcfbqsm@example.com,First,Last,DATA200,A,90.18
s_ewf38wt5@example.com,First,Last,DATA200,A,50.09
s_dbt6guo3@example.com,First,Last,DATA200,A,89.57
s_hndyq8w8@example.com,First,Last,DATA200,A,82.39
s_thdl1x7l@example.com,First,Last,DATA200,A,99.44
s_tfcq7x6m@example.com,First,Last,DATA200,A,89.54
s_xl8533n9@example.com,First,Last,DATA200,A,99.53
s_3iraf108@example.com,First,Last,DATA200,A,86.55
s_04cm1szt@example.com,First,Last,DATA200,A,55.60
s_569y3m98@example.com,First,Last,DATA200,A,83.14
s_idnz5fu3@example.com,First,Last,DATA200,A,68.74
s_94g4adh1@example.com,First,Last,DATA200,A,66.28
s_3ncx3xsb@example.com,First,Last,DATA200,A,58.35
s_yvtic0vj@example.com,First,Last,DATA200,A,61.80
s_dsufoz7d@example.com,First,Last,DATA200,A,65.18
s_ul6ep6gu@example.com,First,Last,DATA200,A,80.96
s_hd1cnsup@example.com,First,Last,DATA200,A,79.40
s_o92czyks@example.com,First,Last,DATA200,A,82.45
s_294m15wh@example.com,First,Last,DATA200,A,69.39
s_uhjxhv0r@example.com,First,Last,DATA200,A,58.42
s_4u0is4pw@example.com,First,Last,DATA200,A,58.49
s_aszv845g@example.com,First,Last,DATA200,A,73.66
s_xevu79fm@example.com,First,Last,DATA200,A,55.44
s_7b6ng205@example.com,First,Last,DATA200,A,70.91
s_0gqa23e8@example.com,First,Last,DATA200,A,59.67
s_7sjuxqzq@example.com,First,Last,DATA200,A,62.77
s_abp8hoft@example.com,First,Last,DATA200,A,50.37
s_bsjmn55u@example.com,First,Last,DATA200,A,75.54
s_xcg2tpgy@example.com,First,Last,DATA200,A,73.75
s_uvnlbovn@example.com,First,Last,DATA200,A,66.85
s_lzknsyyx@example.com,First,Last,DATA200,A,95.93
s_dfpv6lp2@example.com,First,Last,DATA200,A,72.57
s_r74ngg4u@example.com,First,Last,DATA200,A,85.73
s_tblvkuj6@example.com,First,Last,DATA200,A,58.68
s_6n42uub7@example.com,First,Last,DATA200,A,66.30
s_ns7ekmog@example.com,First,Last,DATA200,A,51.10
s_76b1ms5y@example.com,First,Last,DATA200,A,58.24
s_raxg7v0a@example.com,First,Last,DATA200,A,59.79
s_q29j8qfz@example.com,First,Last,DATA200,A,92.56
s_qa5nvslr@example.com,First,Last,DATA200,A,89.61
s_cdminodt@example.com,First,Last,DATA200,A,76.19
s_aehwh31x@example.com,First,Last,DATA200,A,95.50
s_z437aokx@example.com,First,Last,DATA200,A,63.33
s_qqcpjgto@example.com,First,Last,DATA200,A,56.16
s_ck79gj60@example.com,First,Last,DATA200,A,68.13
s_wa9ihewm@example.com,First,Last,DATA200,A,62.23
s_i1gwyl0q@example.com,First,Last,DATA200,A,83.70
s_xtubo6ac@example.com,First,Last,DATA200,A,82.23
s_sfvfr0w0@example.com,First,Last,DATA200,A,64.36
s_kig9d8rv@example.com,First,Last,DATA200,A,98.58
s_d2c407dc@example.com,First,Last,DATA200,A,50.48
s_fnuwrnec@example.com,First,Last,DATA200,A,67.70
s_5nbsxq7d@example.com,First,Last,DATA200,A,88.37
s_21l4lq6f@example.com,First,Last,DATA200,A,72.59
s_qxnmqe9z@example.com,First,Last,DATA200,A,80.52
s_6dr8o0wn@example.com,First,Last,DATA200,A,98.42
s_4jx4a79o@example.com,First,Last,DATA200,A,78.06
s_w7q2vbim@example.com,First,Last,DATA200,A,83.61
s_q8kpmt83@example.com,First,Last,DATA200,A,97.17
s_e4w073rl@example.com,First,Last,DATA200,A,55.38
s_czcxp47f@example.com,First,Last,DATA200,A,98.32
s_ri00wri3@example.com,First,Last,DATA200,A,76.70
s_gz46dhhd@example.com,First,Last,DATA200,A,58.81
s_0ozkui5i@example.com,First,Last,DATA200,A,84.52
s_awtpzgpq@example.com,First,Last,DATA200,A,55.78
s_9npq0a6r@example.com,First,Last,DATA200,A,78.17
s_ty63pf3b@example.com,First,Last,DATA200,A,67.15
s_31rm0afh@example.com,First,Last,DATA200,A,78.97
s_oilm6dwj@example.com,First,Last,DATA200,A,80.35
s_ckvf496a@example.com,First,Last,DATA200,A,84.17
s_ws8keu1o@example.com,First,Last,DATA200,A,66.40
s_xx1ip7v5@example.com,First,Last,DATA200,A,52.83
s_cqmdvrvb@example.com,First,Last,DATA200,A,73.05
s_reyfn146@example.com,First,Last,DATA200,A,96.02
s_2lzqwjgd@example.com,First,Last,DATA200,A,58.81
s_60ttae38@example.com,First,Last,DATA200,A,99.46
s_84xwibpr@example.com,First,Last,DATA200,A,71.89
s_lfhg2f7x@example.com,First,Last,DATA200,A,77.04
s_sxdji2nc@example.com,First,Last,DATA200,A,52.44
s_yh2fhhnr@example.com,First,Last,DATA200,A,99.32
s_fl7kl72p@example.com,First,Last,DATA200,A,99.99
